economy,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021
JPN,0.167275578113187,0.240952587521069,0.232527187105684,0.213980948779682,0.0336622582725446,0.00939209655766336,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.185226486410846,-0.159710675844347,-0.144271883387076,-0.132694222147042,-0.106124993746747,-0.0511374152133631,-0.081874296046114,-0.126880068088791,-0.140464977878172,-0.294194617750067,-0.459952415807642
KAZ,-0.300201486690526,-0.170069526322763,0.00412554539450457,0.336408913793247,0.694909484311257,0.888898042702025,1.05767130866502,1.14385123349431,1.87296209612182,1.98240805691531,1.41327147745347,1.43151244887822,1.40867688701824,1.43944535624798,1.47267087305755,1.46148468519161,1.42204614032925,1.36038126908993,1.31452298457883,1.28960848954226,1.29863532544565,1.29950843805955
KEN,2.91544684198394,3.02882685482353,3.03360977756994,2.96744335273422,2.98951543624097,2.97658073983056,2.97471111652036,2.96582480091057,2.97884515479232,2.96069187652137,2.8175240671163,2.65543505812038,2.52595644302294,2.40993136403743,2.2941780158286,2.20032211952888,2.20214556198549,2.17570842690355,2.03273400450275,1.97845694844255,2.00970011079671,1.94276128252757
KGZ,1.19112592398474,0.948856613551314,0.917899316903102,1.0484449238834,1.21010542490902,1.12786445855189,1.07505129401544,0.953586964300523,0.950220144755314,1.20726564406139,1.19286442880631,1.21689072909974,1.66523655939962,1.98473866725772,2.0061078993716,2.05902596620676,2.0372244221997,1.93364715643057,1.99032207024617,2.08787614010317,1.89786382312175,1.68633485930567
KHM,1.83064817889597,1.79381433398266,1.79592987916956,1.78257622928652,1.77233194606874,1.75317594902836,1.73026969167735,1.74325561857738,1.65663905731394,1.50789194873236,1.45722988351436,1.4538734073168,1.44928419333369,1.43049971596447,1.3977751944463,1.34979002036239,1.33408515743887,1.3104826630319,1.22144565921597,1.13244216195679,1.16005769739725,1.16513584860257
KIR,1.74549473198221,1.90129335529483,2.04346451592179,2.03754196746088,2.01764084838712,1.99607425625382,1.93602923599118,1.89533635203291,1.9110717364553,1.93374349375449,1.86835722052213,1.72220205807577,1.57753769269312,1.50539234360214,1.46654343733585,1.48648352823644,1.53561388437723,1.54812092405828,1.56542354171621,1.60651238884126,1.77265475198411,1.88854075847608
KNA,1.4088796051579,1.14821867970338,0.602711851610802,0.360321874281502,0.32039248574627,0.310808888543171,0.318379738805617,0.300354899935738,0.299455470084081,0.275301416968664,0.247124923790409,0.374800405061299,0.306375360312754,0.0837749017517704,0.0460462982726556,0.00209250986102061,-0.00418506350895554,-0.00627792368344132,-0.0502375829542933,-0.102646830627199,-0.146821344830063,-0.0755921420171568
KOR,0.836180864297766,0.767241774760276,0.577957276814842,0.518321452985646,0.396331436697806,0.211997784117548,0.525199940498775,0.505234032920336,0.759316681850927,0.514682827535803,0.49822508440111,0.768971758582589,0.525713660600414,0.455218622164662,0.628149861433639,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.176408650734229
KWT,3.01539399732843,2.89193287688669,2.7577620921541,2.61011184898608,2.44313720641219,3.73359223835884,5.56835432784763,5.88896046397853,5.59158488996994,5.31183453845195,5.15215597247121,6.588978450283,7.67642810205362,7.15682472094729,3.10674056152789,3.83756936489801,3.50280908539676,1.87988170001332,4.55608227002645,2.82985240186539,-1.83282064689651,-2.5628080932518
LAC,1.48184795314634,1.42949629678486,1.37663521160817,1.31610098002817,1.27724314302971,1.24693119223964,1.20345121683216,1.1648088829147,1.12689115356454,1.10365531198508,1.05155948359948,1.14115606310168,1.12773054212467,1.09154857742477,1.06547989457171,1.04580199909587,1.0410813400546,1.06370681055301,1.09388333270326,1.05461145263862,0.911196365264288,0.763974592333355
LAO,1.68600720393729,1.62285673222063,1.55306898212099,1.46904422700425,1.38084411454621,1.45948723125249,1.58692257953256,1.58087153393389,1.55232447601189,1.52146861670776,1.4894787970459,1.45859508479977,1.43097327467587,1.40264986092754,1.36491228821043,1.42395616494124,1.51981369057872,1.53436449506028,1.51870726808495,1.49540481526456,1.47745666003059,1.43321406495938
LBN,1.6480313517987,1.57429758089142,1.30076237598121,1.29904469608094,1.54172773032086,1.48078594660326,1.64097999986534,1.88355982920981,1.60884613336982,1.29127979774658,0.898071621012191,0.98111944066669,2.60752084121081,9.22649612823576,9.97196954242858,1.96637326864653,-2.2172797902348,-2.4155210315248,-2.62721254105458,-2.87986589552119,-2.07933690590844,-1.24903516691702
LBR,3.71130059206802,2.94136849764656,2.61344806491648,0.799708513941131,1.20092557138433,4.50463673233063,5.62739999338956,5.00498279274666,4.07646036851064,3.15228963928178,2.89962727401251,3.93153710180299,3.53829805549154,2.18235448876975,2.05859453753694,2.03541363752766,2.01259665687601,1.90548944068251,1.91539593694733,1.94236198013985,2.03116860337744,2.05886078022756
LBY,1.89556266562551,2.32259340851935,2.4232450219976,2.50863381723218,2.58107591705621,2.61040132087158,2.29252154954785,2.05147873321277,2.12887841520837,2.09437470204341,2.05103928741641,-4.79355371289299,-5.28007770057696,1.94607768885519,1.86288826279856,1.53739411600028,1.4423513120791,1.5175888785251,1.54843762620192,1.39951441440416,1.28344509210842,1.21494764533037
LCA,0.782994722741428,0.683551868949005,0.747538322118724,0.768367866645381,0.728418123935715,0.695945167676197,0.653297728777027,0.627569517206789,0.629587850277381,0.657477003615403,0.732191056391629,0.705377764391326,0.567095582689076,0.492075368748063,0.473649181569482,0.467430586800065,0.448818487957651,0.424237575434501,0.40839260143256,0.389934037054534,0.365547330085114,0.230712748065059
LCN,1.47294661249624,1.42094702910502,1.37080171843719,1.31377943720122,1.27465558333488,1.24421229101553,1.20066684971816,1.16219802794775,1.12531045219022,1.10202139128319,1.05292295477399,1.12692147304034,1.11322864619264,1.0799569075198,1.0522623239154,1.03136126618537,1.0103735011334,0.976426297150155,0.920016070124888,0.886073779989815,0.81190393111558,0.683410130996393
LDC,2.43963206303424,2.42863922839362,2.59876384737881,2.61546424730285,2.49641978529849,2.47574438272275,2.44827696035345,2.35687524727001,2.32988121409032,2.36907922655844,2.40535207198469,2.44476718106705,2.45800863836685,2.45758233058136,2.45433198492206,2.42416833066666,2.45162730048925,2.4632170408386,2.42221492423236,2.41327932710422,2.43751718861938,2.40514771009779
LIC,2.68760727578842,2.70020649593926,3.01523835021511,3.07356638676532,2.91015594388561,2.9188562478256,3.03842991287549,3.00842369704479,2.90611875328099,2.89415265368105,2.87714759210544,2.85948025161009,2.75853899373304,2.56167865376268,2.50372746788227,2.54900008366357,2.66423730643872,2.7210654179362,2.75577076086282,2.83572595989689,2.82051086331371,2.72787210660275
LIE,1.25228247927372,1.05419487775652,0.945302183064675,0.907042396715275,0.878482955573281,0.879502933541775,0.823120977302667,0.745302497633524,0.711545007164178,0.771009503458442,0.701110398374398,0.729393790471232,0.869403225669288,0.821163785495365,0.784827172615701,0.695762433860479,0.677661202777028,0.741744903878247,0.767717718370254,0.78525898208049,0.709498302393315,0.727556393997221
LKA,0.565924638324724,0.763488078116277,1.00146555030075,1.00210952728229,0.965377800187379,0.936752886822428,0.995543083594748,1.04107236247173,1.02560839468499,0.965634566813524,0.904381981259747,0.920756933062761,0.751749909210563,0.543830440686779,0.508369830959759,0.45678230624613,0.415306725656826,0.378824726327831,0.755904689076255,0.611875945764341,0.530626559530355,1.07544995696428
LMC,1.92508966730077,1.91454346377185,1.83682769895358,1.78630522901972,1.7812014163556,1.73211327364746,1.68360851501031,1.65705547692127,1.62055489711858,1.61360256934213,1.6469008266339,1.64284895621647,1.60022524291202,1.59790804226949,1.58998450286828,1.54634900547681,1.50749293092699,1.47739066101387,1.43739414064075,1.38992858023914,1.36291804104967,1.28720144662324
LMY,1.5146890456738,1.49157773772721,1.46350430508973,1.43284898979141,1.4111416136936,1.39083633476977,1.36290698769376,1.33754660471928,1.33329675962707,1.33861796911781,1.34418576097404,1.36367992827782,1.37943398809715,1.36993469300499,1.35002164052224,1.31883953516329,1.29426448940562,1.28244367775135,1.23894365593597,1.19611204049903,1.13867292828789,1.0372085047762
LSO,0.219741612882212,0.0421699997470092,-0.0970226047692506,-0.22573259882656,-0.384374749020571,-0.401735875452327,-0.0325729277343265,0.337605696087044,0.580575262050289,0.707013588718218,0.673528482706333,0.735394495013464,0.832817872899488,0.931108535565663,1.02193622193702,1.10491438799432,1.18953362244047,1.2397919001165,1.25441313204544,1.25167812193172,1.26784087310275,1.2062178802275
LTE,0.759044760690671,0.717644234921821,0.673190314162511,0.651202735404027,0.63788527516644,0.641663120180681,0.644236121264782,0.639539165465578,0.649516387199455,0.640577085218013,0.595008422196514,0.629653945016017,0.722479070116179,0.727886426154868,0.698156897698738,0.640044807619077,0.616982929858551,0.628757078512535,0.540528345549134,0.456905901859344,0.33717937368354,0.197914801395243
LTU,-0.703385440488978,-0.824008723044179,-0.802765710748508,-0.812278097406687,-1.12299127483243,-1.62840112593427,-1.59637831830094,-1.187947957259,-1.02848317546539,-1.11034575437238,-2.09694341985475,-2.25846389882827,-1.34120198821595,-1.01200736818103,-0.859827343070249,-0.940753796646208,-1.27069453298857,-1.39832220092102,-0.954190459209969,-0.264704354944785,0.0267667582795671,0.212805429536827
LUX,1.34408299573143,1.19045634528707,1.04766081596443,1.21520087964639,1.42133256471314,1.53005466340868,1.59505191774492,1.54438684650549,1.78749663225793,1.85177523043645,1.8254058035237,2.22266050326725,2.40154189982875,2.31117625275217,2.35697870484045,2.35995118136865,2.15531198799205,2.43097641776115,1.92883751398765,1.9628449198635,1.66635867423273,1.51834936706612
LVA,-0.963935407092365,-1.29148694354873,-1.1618382239436,-0.966400801237561,-1.09131295557421,-1.08057145691172,-0.91727295748817,-0.816175506582982,-1.0509395443743,-1.65102496759116,-2.08130508988111,-1.82076700208005,-1.24035915329271,-1.07103480329077,-0.941743354234222,-0.818626340945853,-0.913885332226604,-0.886215573292392,-0.779138396192231,-0.695239140136066,-0.701211570733301,-0.843294678005026
MAC,1.4877568229253,1.65924602742688,2.3725582288621,2.8215044674889,2.77099628005097,2.71551761234388,2.67441293965373,2.64802980741037,2.62527907737455,2.60877302924839,2.5950318244663,2.42961521187371,2.0391269983749,1.80391580287387,1.80257581895543,1.81601604156179,1.84379989293183,1.88435643808871,1.92034437176829,1.92636052888412,1.88522049742858,1.51504486448614
MAF,1.74083327876863,2.59027432592699,2.51203356297776,2.43794667244693,2.37686428482674,2.28282449439949,2.16168689426467,2.03858225170899,1.85726926617157,1.64919396468654,0.898201382313273,-0.296670913120137,-0.89533039781617,-1.0800356153793,-1.06630065312841,-0.685821045858366,-0.59858980697911,-0.909005350138279,-1.88452934786726,-2.18305595098921,-1.72979919917872,-1.87599492510377
MAR,1.33056292746569,1.30709067761953,1.27670558488657,1.21926266518875,1.2458784781145,1.31905268782034,1.30947924386268,1.28772191974814,1.28003720148764,1.28110624620562,1.30835154510463,1.34266554348538,1.35377246657382,1.34423384293623,1.3080629397791,1.25305827289905,1.22317023430594,1.1916294240897,1.1178970270223,1.04358412669917,1.05316017914606,1.05148431222073
MCO,0.218936549624527,-0.0647059752351783,-0.178929555681925,-0.216376703381685,-0.24786231551975,-0.295136676013591,-0.405287997089734,-0.589029493886293,0.122477835833443,1.6775209368822,2.36977191505581,2.28545620835272,2.19981191992032,2.06780986239305,1.91520497126224,1.78404621981199,0.842469530267675,-0.0728597482140499,-0.0405005878121066,0.0135020185722688,-0.302883026724653,-0.641236845621864
MDA,-0.203371722054682,-0.223625637302563,-0.231580062051396,-0.281602495320467,-0.247447154059097,-0.243318711825946,-0.277922768195992,-0.231718324871942,-0.190349156188775,-0.12626339171085,-0.0998329740168972,-0.0578362648793712,-0.0131095435392298,-0.0267837694756349,-0.0609720602101012,-0.767049559673864,-1.16302237797705,-1.72705846625605,-1.75700442074845,-1.60031653578231,-1.09803165876287,-0.759232259187156
MDG,3.03990100767654,2.99623070466098,2.96156859041379,2.93341631578179,2.9270346495312,2.92328568439833,2.92675246207207,2.92652452166253,2.91149152987358,2.8994727895916,2.86594914827117,2.80016501090231,2.72814099743688,2.67158913972617,2.6271377711217,2.58818714317603,2.58601148442291,2.58416485189804,2.55407704067255,2.52531662828285,2.48242289292055,2.41686937370051
MDV,1.56830144656694,1.69071698288354,1.71154334670149,1.67668598570671,1.63811451653174,1.60324404314335,2.37628634213334,3.35435582926146,3.55228895579949,3.54422447127984,3.52915551848168,3.49620875437484,3.43849123867636,3.3466404024458,3.91748340604239,4.42253409157761,4.19690422374828,3.92628779480377,3.59964034794787,2.96723053964137,1.94913457153784,1.35517739152214
MEA,2.08773003994465,2.07271828810578,1.90969464876973,1.87626805263244,2.00742586120907,2.13731550749519,2.30535811177926,2.39657756081817,2.41548556726895,2.37665270740897,2.22565311542333,2.02206417060997,1.98802437628373,2.09428576258807,2.09895253323971,2.04832511865654,1.90937852574984,1.77495388689637,1.7921348457981,1.74774206115254,1.42959607452869,1.29205102332017
MEX,1.58455078746177,1.54194113014521,1.52045522318023,1.48740053113001,1.4696529746789,1.42951167105736,1.36053857389621,1.31623681916458,1.26753574174522,1.23674369230562,1.32657895725526,1.4276397653994,1.39661546186197,1.317160792789,1.2414667155537,1.16700884975484,1.13323428792033,1.08042073770937,0.951668643927897,0.860265089734684,0.727243815691995,0.559420832085433
MHL,0.721837704584486,0.347948103651383,0.152420857906842,-0.00550514272221927,-0.106492371991223,-0.180193480890142,-0.237689549465288,-0.314099624496591,-0.411668206131852,-0.415235819000647,-0.330813597773069,-0.836573256679686,-1.46046294872198,-1.64360804920741,-1.83357958458324,-2.0215255305986,-2.21210382968728,-2.39133636341706,-2.5716193468544,-2.78025337337267,-2.9840768300379,-3.18995490050083
MIC,1.41907050637616,1.39181561055611,1.33376890883987,1.29339779067227,1.28149522669699,1.25655619651724,1.21324726413741,1.18561051579182,1.18770057432683,1.19217666302931,1.19744222043239,1.21811704379692,1.24305092613372,1.25031608106406,1.23272120684102,1.19219540255354,1.1513357245428,1.130107914539,1.07579992911883,1.01683076678685,0.951463483342678,0.845532409971057
MKD,0.455448702114895,0.420168685369998,-0.726260079023056,0.326964187374614,0.284333738311281,0.211874117661892,0.165461471818753,0.16313293218841,0.163258078088837,0.18415802473701,0.21107377513823,0.171871346437471,0.121614265751721,0.144870083488649,0.166476984005751,0.133165884651483,0.109300286352773,0.0970341952851146,0.0826362901268217,0.022971838409121,-0.200664046750733,-0.359578821721077
MLI,2.90782929642605,3.02107830973822,3.13442055916044,3.20676010440896,3.26662811589565,3.30546040144123,3.30569182799157,3.30208691127537,3.28476390707979,3.2555744003116,3.2497394697786,3.23481196285064,2.91810874359862,2.92004450187922,3.17067551792802,3.14674716699948,3.1904414229907,3.21640725807966,3.17485008918529,3.12666991376831,3.14260365885334,3.15796436945004
MLT,0.645267230900854,0.75110649818537,0.745506921127166,0.657732334391546,0.67162845452858,0.637436918202842,0.364336947162944,0.348755082369901,0.650655460565174,0.753906931031973,0.49118281065151,0.423700885195294,0.899209211902256,1.4040502758129,1.9967544083193,2.38639536345808,2.28861544064371,2.73866285589301,3.49195540302534,3.93135631850717,2.21120767752363,0.619810315667809
MMR,1.09671263838614,1.0409216084204,1.00634119882684,0.95084548671382,0.878726142111789,0.812150802847322,0.759407839480453,0.740412549138029,0.584181978347596,0.585912068881096,0.7624548830356,0.81369995783056,0.847223411648512,0.852912565826152,0.833860100341235,0.802515042929721,0.790127200535222,0.760205959612812,0.719693108790769,0.70799909760206,0.71947282559554,0.699278204168444
MNA,1.99105888034856,1.98837361624697,1.8200710264898,1.7939792973124,1.94696055831119,1.96204471262848,1.93445122763873,1.91750022310937,1.91708975716125,1.93214119775192,1.97172117634608,1.88074025555605,1.84966034924385,1.98475985785774,2.04952420483073,1.99079068519058,1.82928219104012,1.70180671913027,1.72824150406423,1.72803339957706,1.61642665204242,1.51455164322283
MNE,-0.0279740186992493,0.402363248322291,0.400750772330341,0.399151168806326,0.177216475615812,0.147929262061512,0.12429981279666,0.138110347731053,0.177475866720179,0.214529295893828,0.183239906425096,0.10504177223011,0.0841474080023094,0.097599636675676,0.0970220113323688,0.0561107244885728,0.0231425307711559,0.011247907097728,-0.0234613531527775,-0.0319870125812963,-0.116139360968958,-0.337762721786185
MNG,0.921869510816351,0.878309644537485,0.886457738285741,0.87155573049131,0.850550681669034,0.83599259855571,0.855447793558829,0.940879931171425,1.07812241088145,1.23859259914584,1.33380431981013,1.52094437973029,1.74890622320901,1.87336676028775,2.00668670836189,2.11086627913691,2.16233694829923,2.17049015538793,2.17135597977155,2.13999709629328,1.8970150281402,1.60937103615911
MNP,5.23958252727563,-1.07498985987344,-2.95857279553887,-3.34583371838907,-3.72003227551706,-4.07796901122163,-4.39053378535746,-4.66353575517151,-4.90503090271691,-5.08445117030295,-5.34393804525569,-2.93998117935774,-0.307020712378622,-0.417225485626769,-0.548094105534998,-0.661703101237154,-0.742353404784604,-0.793234215651641,-0.841314237571621,-0.890563183033054,-0.545026237308475,-0.213994509732827
MOZ,2.45330550582502,2.51316804647212,2.56940314170631,2.59669251607104,2.6114744795382,2.5897761215382,2.5637800990406,2.59213192117964,2.62064294405699,2.66980274555,2.79982093572927,2.93267756135951,3.01461029926612,3.07273916417179,3.0689338689503,3.04301971715626,3.12915549916881,3.1031851393148,2.94688715052533,2.88656653514774,2.90481965930954,2.84211234895462
MRT,2.79918208413242,2.4491651403647,2.14496344480591,2.16038855352539,2.16989899804321,2.20803458075482,2.26047186619935,2.31869406123366,2.49989376010022,2.72380028814205,2.87305118502029,3.01844276057634,3.12478900195865,2.89612211417799,2.64221126030642,2.64595710222511,2.64252802228661,2.63352411058118,2.62618780349529,2.6146547551014,2.58400208033153,2.55391077109444
MUS,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.242165626741126,0.181022097854624,0.132404330287967,0.0687082325715694,0.0901672663767558,0.0545354541381391,0.0322330642925213,0.00229068020969373,0.0252729878913446
MWI,2.30093521781424,2.3710066148072,2.45406914818211,2.54253905729233,2.64004024351051,2.736342194188,2.80345816457226,2.83448193292953,2.87740603419066,2.90572339354206,2.89150573052371,2.86427704641241,2.83256555379816,2.80676296771096,2.78881323875244,2.75911370133102,2.71781408401004,2.69546636843743,2.68556142714987,2.68285756018368,2.66577178304392,2.61141776637435
MYS,2.54459366705921,2.57014353027485,2.51634742159783,2.44260643657749,2.3720084635771,2.30336382151543,2.23485955352487,2.17608980403121,2.08818532017883,1.97892341382596,1.75828740323151,1.61104342924472,1.61813131846729,1.58743980435977,1.55301827143161,1.49940972361564,1.4620698661924,1.41536933264598,1.31563682048248,1.24151463105699,1.19985962233223,1.11985399101
NAC,1.1009288191018,1.00424635233902,0.947888188691621,0.867299091099042,0.930473824664759,0.928178273300475,0.973418076316719,0.957511039909903,0.963907968134549,0.906830276466891,0.860906957950519,0.754291919645382,0.771504745059005,0.731728411274219,0.76336551220308,0.73984716254256,0.768191348897489,0.691849710608722,0.61812853613192,0.557163665964495,0.980198111617312,0.20002160762067
NAM,2.27194936669291,2.02757940882814,1.71558953640231,1.41434290218581,1.24422104996521,1.20234000182313,1.19983522844956,1.2473242341721,1.33630166361813,1.4303035696071,1.5047354003649,1.56298266563295,1.63406204857906,1.69446732352455,1.73094393878771,1.75460038083267,1.76502653275581,1.75699918544662,1.72516455160384,1.68846817343864,1.72031062423917,1.63585889002733
NCL,1.90137437804069,1.9017932212971,1.89881141880703,1.70376514357719,1.52146109806749,1.51846735383173,1.49575438196191,1.47371088194967,1.45230768383707,1.30961560699145,1.53321542873142,1.82508537401111,1.81167904307637,1.77944042769409,1.65510642970682,0.524642605415484,0.281648570411144,0.218102594636015,0.1328462500256,0.0258107337212034,0.448777652227337,0.804215476422117
NER,3.42375005583503,3.45653213318518,3.47215473567164,3.50446100307726,3.54918298730086,3.58817494323712,3.61442583471313,3.64120636284668,3.67254476327787,3.70117077417358,3.73070315116356,3.74672017840573,3.810576036689,3.81820594100195,3.78117877025801,3.82885938381233,3.86709120542471,3.82693398223338,3.78759649907003,3.76544488542259,3.72710072523223,3.70742378461307
NGA,2.60286876961431,2.65126549448063,2.68288995606035,2.69276790616125,2.69550346507859,2.69369341754265,2.69592582302795,2.70962693730599,2.7196868027914,2.72738484297876,2.74437885223698,2.76406237855304,2.74928887763244,2.69747404339158,2.6281238528085,2.54118746244735,2.50703408562558,2.52731691971774,2.49664490408847,2.44820069834557,2.44060888477318,2.40636338101405
NIC,1.44194534225615,1.34825800349086,1.26759174707907,1.21066661820809,1.1795695481415,1.26291919571256,1.36800486065092,1.39429680103578,1.4217078710387,1.44691351664322,1.4638532507888,1.4717486887592,1.47088300051398,1.46129517647149,1.44870479177075,1.43794002440995,1.42874739634574,1.41880628469208,1.40510472256985,1.38548472522896,1.37069568464204,1.39120241997296
NLD,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757
NOR,0.649044821192665,0.506046910557235,0.539290805050494,0.586532691986894,0.590930939690253,0.681072964187373,0.805392739160981,1.03473451527827,1.24633301535167,1.2611272893768,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948,0.660090844249,0.675061373245644,0.588757324043059,0.534772281874925
NPL,1.70977588565454,1.6018374486186,1.49583260634063,1.37502669708874,1.24233141085399,1.07535927644443,0.885774450092644,0.731449423498353,0.626509658660505,0.539422885134866,0.496881283325948,0.385214210038506,0.235525469173116,0.185921856916927,0.293747924382451,0.538270619899636,0.90447404681918,1.14995372279388,1.1405493652354,1.13635160669166,1.77426805557613,2.31172371212952
NRU,-0.0578034698175388,-0.135004842106115,-0.115863680046712,-0.0676491932056878,-0.0870448335824672,-0.164625031127357,-0.232874159189534,-0.262633291373521,-0.234032286243007,-0.097675334977918,0.0781478988682006,0.409277515375299,1.55356045898291,2.36551856896574,2.27429604672952,2.21477979482578,2.22801188569867,2.11954818190381,2.05039801977074,1.72934140105098,1.49714417461665,1.57902257627617
